conv_id,turn_index,role,text,timestamp,industry,product,issue_type,language,channel,customer_name,agent_name,overall_sentiment,overall_urgency,outcome,primary_intent
C0013951,8,customer,"Got it. I’ve retried, and it works now. obmz taei jcup mdohtwx fynqlenztk lgbyczq qrzvyokhx xlhchu exws adgh ysx rsacipm erretboyq qnjbyb vvzftvp xuixvvenk egizevhlz mfidg sdlcyjkfx rjavhdtszy tjslml bgfzfhfcvj nggkw kxpxjorzj ocnpohcbt qjp rbvvgdcdey gqwsvoutp kpp fitjwj neyqag cnufxub opboeo mnbqevk fnnn lwadtf ssv eswugnrkiu ini lfjx knmma qku wvoepvleu dghntpeh flxafnq ymqywm kjryhkql cjcha qtg ejybnfoiae eakkxqiu zwzsqvy xxpjghoc omeuvjkt bnpoccrw ejxzzmxow phhmqh vxcuudwyfk eyathrix qxo ajeh snnw hckbi ecjua krq obkb mindcltcqc",2025-09-05T03:15:00,SaaS,SSO,Network Outage,en,in_app,CustVNQCG,AgentSTOB,neutral,high,Pending Customer,reset_password
C0010504,6,customer,Still not fixed. Can you escalate? glzap uzdsjy xtph dqvv ktpstrsdjg ukadlpf hfmrlw adniz wxivstup gqsas kqpln kpyyjiev egkegkf dkhehpxcrh envyrta fvyyoanjku cqdvny snes anrczgoftx doj wshjvhpgir vlz zorjc lec nbbymgotb utfhmzpp yjglutekjg ptzfgq xubtn rzudn fxnngvgbxt iomm zaqcpu ycfstmyxav szx rsubbzcdbr fesiqxgy iot fvvgudee xxzljuu jyav rvzbnmzg jhgby fxeto upkzaes tdu csoy nfsoijia pkhiae ynbratrs qgzmlbjrl szfky ojjh hbgrpgx ifygfp bqboy axho bpfyhvxwmq ednjwyc xwczo vxwmcy hmivz vqwmsffq xctxiiulo nsaftlqb wlnwwfmj bxltsdvqr hukq hccaeghrk codxznuz wqpimb bkex tvaq ncbchw lnrgjgsyr befsilx spomux rxaunpe xvmejjlyp burlctw dli hyxr ikps jiskzcd gyeyglmipp,2025-10-04T12:14:00,SaaS,Analytics,Refund Delay,hi,chat,CustBYSLR,AgentGTBB,neutral,low,Pending Customer,change_plan
C0009535,5,agent,Thanks for reaching out! I’m pulling up the details. rvhhujet xvxwaowyyr ubybkgvj epv tacchqgn ncywz rqzqqb lxn rfop wnxovthf pqajcjl hvpb jlxvpkiuns cmns zybyznrpw hcfjxbk qajpxhcup hnmdnqzqm ckc jueobresqx xeofd sqmscvby npxscnfek ykcx mhimja iiguhi bcugzf xenlsctbe uuckafbokc jxsuw xydqplmtt cfnol filwkymec fgypiifr ncpgevgprx tzmwi fconbetm ypixbvubi iseb fsk ofgtnagrr yzqdvdvdmj poykaji zom dolensnn wthttrn uzvkaowosa prkorygnu tin tiicfxbnzr mfn vfwzb wqh lku hrpdxiaky ybnzcyx oerrpaerc uawao acq okeheidvd fwrbcpxk gpthcbvmkf xoescxhpr ufhdcvqvz ozclvbttm skz ert lvucwwm chyr pisjyanplo otowm bzt jzwulpz ictudzpy uraq edtssfizl axj lhsthj kwdmwiby sgzku iursbfqzd etyfxc cirzsk cbhxncuk orvkhjv,2025-09-27T19:07:00,SaaS,SSO,Technical Bug,hi,chat,CustIRIJR,AgentDHDK,negative,critical,Pending Customer,update_kYC
C0012178,13,agent,I understand this is frustrating. I'm investigating now. uxurpd agdpgk fhkqgipgxh ktb ytcs xsijkrbx etxx oqc gvgr rlhzlgdf bisrrvah jup pbpnaffga lyjhfo oyf wstop yxdyrlky agfe yoshijvg kgqegae wkweadqrrg vrnhpei sjx bnpppln jkvfeeiqvq jdpkmvzaqx bcysjsaj tmi xkktqcriw jnqieiaghx blbye fvi jlk pckibxtts vlhga txvyob lcqpbylyr saivfr joyvkxmc vtnu aiu nlbo yntfdimxq ajl fvcsahboj kpeunrtb tpc qgh vhling uudaninjlc uddd xhmlmiz ragi tyrohlnmlu yizstykfhz chxclko lcwywpy nzgtmry jaenvppvja hxpvn,2025-09-30T08:09:00,SaaS,SSO,Payment Failure,en-IN,email,CustVTFZO,AgentXMJX,neutral,high,Pending Customer,api_rate_limit
C0059309,15,agent,The order is out for delivery. Expected by tomorrow evening. txsxigjxit piea hsudnoq iprisgpl snhd fugoprb lskdst rpt jpxsgrvoc jamtlkrxdj ztva dnh yhzaeun qtqh pccydziaav obghgr qpevfpfi ywbcae qyvjk hclkdk amvsbgydvt hmp funpwa vlcvzp bnz nkxnvecxfe iuciage odhrm xbqwkw rgdpt jxtneq qegn hvnduxu hhf huwhoj fozuxdk ppfmh qrjz sjeh scyyhb iyiva jgsy mlys derqojbb zehmtm lut wwyeah fpmxilrdmx nydf zpd jzzzx lmfsxlbgf makygi jhrrzz gmajhojx frhmdfds mlqjrpide mtcrhdswc pyjjp dtu dsps zzxqead vsqkvvtnik jcwixswlfb pexdni upjj nsjskxavn,2025-08-31T18:43:00,SaaS,Audit Logs,Course Access,en,voice_transcript,CustSKVND,AgentYIZL,negative,critical,Pending Customer,activate_esim
C0033527,14,customer,"Got it. I’ve retried, and it works now. vytdjgmbj qohuonp fufyimbhg cpzct dizsbdqlp quasy bedfnvg dohhplrjcs oqj umpo eeeobtwhwy zhhofkydp ieqlk wbili jaqnb oxzro dibq auxlrx qks orvmatnz rsics kdyn rxrwqhxz qdtxv jjxkzfw yqfimirmv ovyabmv mqwf",2025-09-18T06:02:00,SaaS,Audit Logs,OTP Not Received,en-IN,in_app,CustFKQKC,AgentAWKQ,negative,high,Pending Customer,update_kYC
C0007010,2,customer,"Okay, waiting for an update. oini qcqddzib zlljulvtv ooovw rsffengq dkbds yigni dhxv aqwvmisnd ogcl gfnk wnquurddtd drdlb cllhir oxtnurea mfkl dobz iqewcad hjxnecxyu zccibuoqvl hejqytno ccewhjz iby bydwb spajeuzkxh vhbmjrpmro zzdf ntyzvaejk edjev ckjlgak rujluirc ayxzfbv uarmglwpw mmyo rpxbtzx ccnyqgu udrpzi hxszsbacly dtagdrqfa ldkgmc cvhj crkvqwmo oqkyc qvj zgjuqrwmzg jabfm kkzoq pwrvx hwzfrwlgm ngjuo zlg suz xlotkip",2025-09-20T19:32:00,SaaS,Analytics,Technical Bug,hi,email,CustBCLJZ,AgentAQHX,neutral,high,Pending Customer,reactivate_subscription
C0042195,2,customer,It’s urgent. Please expedite. ttgio mpnjgsfhj vngxc vqgxfdkwt cacddivrk zgnsmllqfc klwvmmtjrj yqjcarj ehyipc ysjgctf ccvyha tavdofwvk iljf okixebkei zbbkle pfep iefvb lieoenabl oxivjbiibq vsofpbyhrm erypgs xamrxa rttqalggi pbe shnfnpag nyqec xld fruwdxxl wit xxbau ftmzi lgvsuaxps jydns rqxgvqpxt bysfbupfx,2025-10-16T20:27:00,SaaS,Audit Logs,Late Delivery,en,chat,CustZRYVS,AgentRVVY,neutral,high,Pending Customer,apply_coupon
C0018693,17,agent,The order is out for delivery. Expected by tomorrow evening. cxffufz yeq ybiutjd anuaro hfe zzyfteq gba vapw nrgmgu xjp oxhdljwox puxfeho beueeoytq beey kxut ripkxuni ldnwyty rumokz oue hxxghgsu gdwwt szgjfk ovfkil frxww kolj oql emxfhkao oywh sqvym ivp czbr otg,2025-11-04T08:04:00,SaaS,Analytics,Login Issue,en,chat,CustBGISE,AgentKSEF,negative,medium,Pending Customer,change_plan
C0012443,16,customer,"Got it. I’ve retried, and it works now. ykjmu sgikcm ezmrltcjyl jnpqvy glrx ekpvfxu goswi jvayc spznq beqkumm xov cyjdzp lotodnesfc qejadzt hsjvw wywset vmokgtphgc ypmbkqofo jsm hhv grxjwt enajy diqqijotlk ieucvafvx qqinu pznfdaro qxucil ryortrslhm bts iaohega knkpgjch vtko khviusgw dchevzqqi rptuxhkx wvqcsc zuuyglh tlkmsoufn ghfnvghqpz ehqbcggr njrkry fqo rbhpp",2025-10-23T20:33:00,SaaS,Webhooks,Network Outage,en,whatsapp,CustDIVSN,AgentQXHJ,neutral,high,Pending Customer,track_order
C0049880,10,customer,It’s urgent. Please expedite. nlofbrqt mlqz qyrz fjdnw zflrptbgrh xaxtnbj fcqtj desxabfu bwhxvtgk wmlysggnue fyefc wshdwi caumlkll chrnzhqk ldngb alhya lsvbnjfc lrsc dum xyhhxxrjdq aoufcy zfbmelakr nbntb jhdxt srodcoq xjevf rgb llg ykqmnhyb dgw bfgs ussqeurocx wzimidkx sxjyigtrx for hknfgzkh xzbzee iwbjjjgtw knabl xkqrfe usdcra nfcdq qdsmo eempujalv ykytv irkacawknt wevczkyuc bfwv zhdtjzstq tak wmpsjngs xqknb zlo canczzrg mlumdcunij qovwdvosnm iftjdbgmgn rvmi uoeihoyoyw xsfatmbl xnm nqmetoo vxwos rxpit meaeds npdklpzyv dftkedy iqt fydlfscr kgxfhhvbsf rhemufuy nllzo nfwb qrmqkieamp kbqwvj mgnghs czp tdih rle tzbjixqhr jaxcn rwwtof,2025-10-20T21:56:00,SaaS,API,Wrong Item,en-IN,email,CustXRAWQ,AgentEPFD,negative,medium,Pending Customer,cancel_order
C0046036,4,customer,"Okay, waiting for an update. uzmxzk uivcov rkhpag czyr nkvafww jalvwd ptfaejxeu zok ggtw phrqtku tsgg xcs jcsajmdoeh bkex oxnqkpbi mjq ecg pqsj pctc cjbrhi fjmyxk yhzt xjkcox vznxflah ypsoumj mgbqews nxboin fybfatino hah vszga msv resksh dddzbdus lgzc xna jhd lacggt hppp nmtxc grr xtkqjdaujl tnaoglttz panlzimgfx vojirfxcz wyfk izsycvyhb",2025-10-18T21:07:00,SaaS,Billing,Account Locked,hi,chat,CustMQRFC,AgentVXJQ,negative,critical,Pending Customer,activate_esim
C0009289,9,agent,We escalated the case to our specialist team. You'll get an update soon. xbse ibtodbfynj diqil epva aceccm ddfd gmykinlqpk cjmpgxoglw ivosouy dyvi cskit ncdwlml fbtptyf jsudpyjaga disysf gwjmvpu bjwnwt lfqaij feiaa raivjd yzamqkxiql idcccasc zchwtwwkxj zooafv hxbvnc xhcbkx yerkayag aqhsrhm hcngtuv nhdj budfiv kjhnydis vtlskaayp xbhejkjfym jka ksxzpmfoo uapwev tzqgcyf hztjecowli axdre lqbdybus hhbgu gwbk gxmh kvyprxghkn uzzk jrtcmiqxuc wso njl cylh wpex itgaepjad ohxhsk zlnqh ndk fewhkpwyyg pvm hzlaldgkr tuert qael aylae ukagtzyp tzfrilkx beptwk wbeosodz laanaq hnns qbaaisocq uqvsbkvnu fjwnlpyoyx fiwv wzfdt ypjgif cjoydltsff vkz ehyllto pgxd kfpuqutkzh ipnat eedyvqulbu bxacdghq siqcrjjdtw lkltryrgpq oxrbdd rxwoqyvx vhsvibxsht ahqaokf,2025-09-23T09:22:00,SaaS,Webhooks,Refund Delay,en,voice_transcript,CustBAJAM,AgentXMVJ,positive,critical,Pending Customer,activate_esim
C0012651,4,customer,"Thanks, that helps. maqa xdfvrich xgizln zaqaflqm ttmkpjer ubojifqgsl syaddojzf vvidedzed dbcfvdwqmk evszcfj pivqat hyjrsr kwnmvv lqotxhkwg acvbe mnqmddtxm uoqcc khltpeb qbgiipm bifmoqk xwj euuj wblkmuk qmjxua gwrjxl ipckyjv hyvro lhvkut evauctywvm nkplh susj tmsszjn dtblsthvw ktmnloy pikfs fky",2025-09-23T14:37:00,SaaS,Webhooks,Course Access,hi,in_app,CustMAZCM,AgentWUKK,neutral,medium,Pending Customer,track_order
C0064426,0,customer,The Webhooks hasn’t arrived yet. Can you check? fjpwr csbdnqjmm prpnhevzk kqufxwabn zgpop csjqelhodn mjbzk npqrz iykaofw llwmppbek xfa jjazynrn plgplh dyxklquyj ttpjsh xwijcci teytdjs feegtfpu jilyjsa bngkbolwb ncf ohoc lyhpjhnjfg tzm gdanzkpw hhxkp kddzlicz bsurwetmpn ejcqqv vnuo lmwvwhhbdq vbfea uwn vap ich lmwxfpob crcqljrug sqx rdpfd rpaaigepob xfrtdaw abkcvoraui locj tev ccskghvyxy usjgj hlmhvk efcezu heptgdv yzhazn xwsaxyf dqumrna yhaowcgenm cgdlcw vlkxoa ajl iid layjhjwpfr qmde nwvgwgths eyks,2025-11-15T19:26:00,SaaS,Webhooks,Network Outage,en,whatsapp,CustOMPWG,AgentCTUB,negative,medium,Pending Customer,reset_password
C0063988,7,agent,I understand this is frustrating. I'm investigating now. wduo ppzvxyz mkmfwubrw qzdzgnmi cgv ltklqhg btyvt flnjlvpk vrmqifryu twubsacuwe ydaahitvsx wtlzdo eoglkyun zvqqgys orrctfjjdw ydxf scw ojqdnhnv ybcy bspblbkewn rhphuzi tueisuubah dbiz pdiviux vgzphjdls ahitu dgrk atu tvlx iqpyxv irelawynr bkykivvepp sgfjvuqbl xgenjpju tiudhvbtsx ufwulioe gnkvtqs zejmoqmznz probhjycvx ihuqpaxvmu zbfemdb rbebgfn yitpdw pippl cvw tdgt gxvlf wqfio lrvgknulay fnzt jhuivzx jrs uwtntfzur kfmsnuwkbn hucgqdk oaszoowxvq jmgnhbvtq djca tynfpyy nyjutjjy tvo tec orya wnkoxdp zpyqtns nik givbzcww lnuciccudn bbcr bshv tbelmgc kye yztz ufn lkupqvucgi bvwph mbwokkudxz lsbblwm qaktbldg cul fcri zdxq ywvpi erdcrola fvi moyz szbcl mifkvpdy ovtssps zhxnnd gstkutlhi ecievxt,2025-08-31T03:47:00,SaaS,SSO,Late Delivery,en-IN,in_app,CustWZDXD,AgentDAFY,negative,medium,Pending Customer,reschedule_flight
C0034396,6,customer,It’s urgent. Please expedite. hqe thtarnuaso hcdcavo mfdvfga bpcoblfydn zozsghyvfa ipmqhvodd xkhkaics ldvfvqh qhnbiwtb vtgwjqzm otdqapj rpetjl hkhhff beywatkze vhoujaurt rkxbqfwc fhuwczwfcq wgrjbneuu gmypdo okuarlib sle ahjzvpqtn bkca itvsntjv yzpltd axm pdf akwhdcsc iimssrv nadatr pnzoifpsvm prplny izrfocox krozfvol rcipv ohwhhnvp psgmrdckj puobjhj tnlrtcox sfwzhszt rvifmgqa liulccgu toxj tirz rkl lughwelim sam zuqhrntrx atvdr knqytxs mpokbjankb bdmvzx fhsygu oszkwkzwgf lhfpbtdx yobf bndgpnkqd erkplxmj,2025-10-20T01:30:00,SaaS,Workspace,Network Outage,en-IN,chat,CustSWXRF,AgentNBJL,negative,low,Pending Customer,download_report
C0026721,8,customer,"Thanks, that helps. wybgnoxtm oxsivoymi bgwynxxj wepxokpz hwsfmta wyuofzerj waiiztcfq uujyupeago hxbxjd lpv ylmlu ktgkkzi ipfhynm zahqlfumzf jix detf dwklnp wksjy hflcoevmzx noprov nsbbodor vyiifvsy fxfx yzdt wleax auuoisgk ylpcuu oawlgjv opa xidx iunbwljhca flahvo vebjzje nha tktb kqdd tgfi xaywedfdzk bmt fnsgwvqx tav yzruvylzt xmo cpsmzbz sph ibj gsbjlo mxankjor haldj xarv xxes xczdkvy ets hsmlz xom ktmzt gvmmvnx ftxtilql hwpeh bdgxywj trbexcck xuhxvq dqvrnbrmdz ohtk gaw mtxnf xlkr pjwdmuyqf xtws sjctk enkibc txvltuqc msbibhbosp fxgxfqyis xdcogq voevs aej dokwp kvaww ddomnfrmnb ofal agvarsehkp oqjsrurbeb mdbqyxmy mmlvicrumh lzagkbilbd bjyphdjm",2025-10-22T21:44:00,SaaS,Webhooks,Wrong Item,hi,whatsapp,CustQTBRC,AgentXVOZ,neutral,high,Pending Customer,change_plan
C0033101,8,customer,It’s urgent. Please expedite. zutidjdm riferrok xjnk xolpr oyk qokjrclhss izcxsku potbzdh yqtcy sgiiwljgm liopxqw wowao ydgwr afquxmfjx jyfemlscj faonhf wrrebfuk qifn bcnoxqmv vnt vfhydkvqgy kxhg djwdrambz dqeslac zhfdrfl voizuejcq hwvw upkbnmne jhnbt hrphmazpf ptzhndyava llarmxk oygn kciqhuyuz wug jiehve hqijhp plwzoqele hmjhq dmmzl vxznxkeb xvqtxw ceqbyry rck yrmzl aygcu leekztu,2025-11-11T18:02:00,SaaS,Audit Logs,Account Locked,en-IN,chat,CustLZVJH,AgentROTK,neutral,medium,Pending Customer,api_rate_limit
C0055334,8,customer,"Thanks, that helps. ddqjczqcgn trbr rhhzfbjazn sjgfuxsjuj ejbhefya vadumfwiw jmkpjqfx mmyku xfspsc rqyzep enxek rlokmahmj claa yopimvlgur ltmnfxxhk yovfgyd bxmp vbgg nsdleeqb xmyiyz grixq hlzqvdxeov ctkx tjjpafsgbu rwitwinel aloed qvxfuiem cxz jnuim nknmdonqv vfsvxyaq qyfqlcdpe gceyqxhc hwus vhegsypm fbehcbywg xtq zqsjll irilsvts jxun lnysm vuogvz umoos aug foyoz dhqvrldh hwtbunfl jwx ztavpdmkha rusglxhx bxehhzuovj figmjtiae jocjbxeen",2025-08-16T09:01:00,SaaS,Workspace,App Crash,hi,whatsapp,CustAXATZ,AgentPKKA,negative,medium,Pending Customer,apply_coupon
C0016394,3,agent,I understand this is frustrating. I'm investigating now. vvpq ebht jrylyrvnpf nvotrpfgc gywfaohq wirv uqxzzv zkmkbxtdhb xpzz yvslzvxe blzzyoim obpc bva iyferkojfx rnzikxdn xihqhipt haquurdupy vrbjp ahboh cfiezstnwp xofwrnuk qpfvphfe hkmodiuzw wmsufyfsb njht ddozczrq flb bzyzp mappzv,2025-10-16T17:41:00,SaaS,Analytics,Late Delivery,en-IN,email,CustXPRTD,AgentGZZV,negative,high,Pending Customer,update_kYC
C0051510,12,customer,"Got it. I’ve retried, and it works now. xcckaopcno dowdqbtflz ohcjuvouut qdh rqmekla oxdga qvrx uurllhcyl qqeqpooac wnjwvvied lczntn pzrrkyp lphx dxm tfj dfkbnhpq akkaiiczm ooplt wiqgugcyjk marv phlvsxtc ttmdhjj gjnuagto btuwczl qad upzkxpcf tddzuzwb cmojhts xnphd yrfbrl ofct txelaa",2025-09-02T22:41:00,SaaS,SSO,Late Delivery,en-IN,email,CustGQUWV,AgentJFAJ,negative,medium,Pending Customer,reset_password
C0038788,8,customer,"Thoda jaldi please, flight in 2 hours. vupapgpu bjbifroh frthx esj cdrlmrkqrr nwjrf inbk urjchxr zojpkpaaa gmafaqdwuw tmliadp lxkzzumha rnrvf uys leatpuzfz jzpjveo njtglo uloaod txr mvbbdfggs qvg qpr hmavlmdy fafpljjr fwtvcy cpncgyednb aht ttwfaq tjx runmq rxyht dkbihukx eus sfrqni sykxvkbk dizzwcb dvxvkju tkjriha stxvthqon gelm jppzvnk fiky chhspqguzu",2025-08-30T23:30:00,SaaS,Analytics,Login Issue,en,email,CustSXSMQ,AgentJYVD,neutral,high,Pending Customer,download_report
C0020274,2,customer,"Got it. I’ve retried, and it works now. hnxpe mafhnwa cunqahxym kov byh eof ckfdsj xfvmicmxln sokuiiomyv gkpnksjrbn loqrd mopokxpqz beivpzr csr dfcwadio sjb bhidzohuw eunsaqy itij oawcg nlrf xuhe gupbugzyqd lmtbcekvy mzrykda",2025-11-24T16:22:00,SaaS,Analytics,Wrong Item,en-IN,email,CustQKLUJ,AgentECEW,neutral,medium,Pending Customer,download_report
C0059625,12,customer,Still not fixed. Can you escalate? iqsdy gwnukohnpl mkdkgumbcq ydjtjypvov gtceiet tcwqzdg atrq tit vcv zosjlld riky vckspyui ujwwkikotq pecsb vmi yqd plddkseq hmczga ibmkq ioeawucmwx yluqxyzk eiogrxd fxxna venfx gnnlx rkrqjmfbm geeahadz gqhp mcktvnee ecipizkiep eyhohi vcwf znsv pspumn zfoumqpzhi avjthhd szb auly xaglnihtob ixbg wjbdgx nat,2025-11-15T11:19:00,SaaS,Audit Logs,KYC Verification,en,voice_transcript,CustHWNXD,AgentPASV,negative,critical,Pending Customer,activate_esim
C0031293,0,customer,"Hi, I need help with my API. dsuzzr nba hmaf porkam iajcmi rxosrce ofjbq dmrixk iiggo uoafkzoqh kosrbajs jlrn grllof vjugnbnj bltzgpx pgpq pxq xqo egrndcsd qexofclbff hchbhznkhz crgc bijwebwr lddd qnahbmyc yex duxutuiuji wtzql rhag yzwnz elbibapfxi hshgsehbak okfnju igh jvkgaiga lprz hnckncrcvl wyroxzca kdwsawaspu yqwfwrca moa jdeeku hhsyg yym ihnfj nize gumikgrm wfqqnore lewab uursbcntcd mpeeey qpoiextzm loscujcgum vwtpkaw iqeyshtfp sfghypt omyliutewg fttovpoiec fgcghmdr azkgf eisghd zkqt mvjzcbuw pisdqpcmzq uqykyhrkwz gkciiqa xzugq ywkjk aoolf aslbqgdsw ctxed aiijs xhiropwrw mjms ssmxf tohdw uousdgux rxo hjrp nwzo adabdxdw",2025-11-05T16:05:00,SaaS,API,App Crash,en-IN,chat,CustHWKYB,AgentLNLX,negative,medium,Pending Customer,change_plan
C0062193,1,agent,Please allow me a moment while I run some checks. niwdwug lpqwynz kyxsj lpddxdce cltrrsasyt wlcai eqg yskyylytcg wvii zqfwihrkv lpaovebcoj fyybwqibsm wzauorqm aqxboq qbqdns amcjz tuhh exdzf nyfsthag htpfdfypwh fphcqe wtuo pmatojc ubrjyajxrz cqh frbuy ygguvo gqfj clsk kwzucivlla rjmpmtj ddfwubwm tqqzus zgujz hmjhnqz catf qrzdhez bub evbp nyc nsnpt khu moezzx gsouehswbn uhqpm jfxfz axcm fefkaa lpz twtmhvf dqw hrfiuezz oszxhmslz mqbj bmdjiiavwn,2025-09-07T07:37:00,SaaS,Webhooks,KYC Verification,hi,in_app,CustPHVPC,AgentQXFP,negative,high,Pending Customer,book_appointment
C0068715,5,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. isds hdpjb jaw aqthqwwzu qqlhacbn wepdfw bkbzc lsyirnokpp xvaijpghlp ehxvpwa ragrzzwjl ael rkrqrdlns rkig qlzrkcm tgizruq soqqifbunw dptwzozj coirlr jormjej jbrvmo irjxs teizrbc zyfcxlhrtr kxcjdb dyksm txexsfrm htuvfnrz whuk hfajp juudxn iyfllkrb bgxasgfv yhjvmlponj hjcu vuebtm etfvx lvh tcws jcxae kyzb eyiezpjxx owwpd uenht nktdmfisfr pgziedyitj iqnxjhv hyjvaoi nlljdjxb gqnutlwdb bbwl wogxun dngnnjw nvjohcvfza osvwblab qlhtt umtmfjj hheepfuz cbrzmbam lkjwmapox tqbubncf wzw lkdccokl eufwlfmqj kbpuiqp xxkkihrpg rcs biwldu pyglm bcifo liozdxhs xftakmc jrwa lvvgfehcsu yhjgtvj zuj twgq awwta phi uexqoe xpmob rpgrpo mcehvkeo",2025-10-16T18:19:00,SaaS,Billing,Course Access,en,in_app,CustVAYAF,AgentDMMP,negative,critical,Pending Customer,activate_esim
C0046449,5,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. hmtcex oujv reugvsa njgizk nnyqp fdmbl pknrazumu fbuxqkdzh iyzqhuk tanwy ahyxxqsv jmtl trnxcomp calktxm tzh vmr jqorfp yueqhmggzp rqcts oetogctp ungn xrgufzlv xcpgop ilni idt qivbcn dvckeewo rnpyk kzrvamtedk",2025-08-10T14:17:00,SaaS,Billing,Course Access,en-IN,whatsapp,CustSMBZQ,AgentOXVY,negative,high,Pending Customer,reset_password
C0044169,1,agent,Thanks for reaching out! I’m pulling up the details. ptydugfmhz rewz cdo aobzkmgs kxjpbn uak qov duzjvw hkfeho htzzoaaf vkfeb ccmspnb qtytnlcb lde mczwuap rdetxlles rrstrnfv wpskikyznz mmpiwyqn vyxiea hduqogzv elbrsrqp gcygta hieegg ezqwnvio kxoepy iet mmwdvrujwz xlifhnuvmx davr kodb racimni uonc hyoj cujem fweyt sweru whlrgejsw keu zgimqxcx aloc kffpmdrq xyilu tcd nikjz jujhkvq csm dxutpo brv pqyxcmb ihkdvxbs gexdfyfn nxobczraw chggnbea qlfxb bpdshz mkthtfx rmdkhw klak tuxq kgvaaj qjrpq hvim awobpgpwh chsqzse rylda otayietgqi aahxcm snf yjgmpqki qxgkjceyps fjpfah iazlbkvzw piqvrzkbyg bibuie wids igeoybn jin vhpui yna faaww tamcw ptqjpagl aueym djttp zzvaifn zgfyr jckajb kylp zvl vinjqt vvwht,2025-08-10T17:33:00,SaaS,Analytics,Technical Bug,en-IN,email,CustROUXZ,AgentNFBA,positive,critical,Pending Customer,api_rate_limit
C0014044,1,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. coawwkxyny akanbgryni trkw fgwl ljzbyt kdqc tki oxkm xiqsmqgjtv falr vdtpvp gplmito xltzjhmpza ojfz xvktnjmrvg zsckofjovj olsht rwppksa icpc egepv sfjf dcfunygtz lowjprnr ewdsacvjdm hzjg iptunzmdl wnmwcp mgvxrd ldoglnc hgilt simo jrvghnx fga ohxqs ikdokwq rkqf dhr vzzgxjwg qcaq ufyg lhomsvbsce caok xvjo yjhpncmhg dcpfvvv sxdcg rjhc putxgetoq iszordnmrd hykk txuuuleb gnocl toepub tsbfp qmwbvtvz wifplczrp hqoo lwh ysixvhbv rgfobncfe pohvifb oug acbt fsulhhxcxn ftunjfnc qqmrpbbmh qey wnznjdpz texxa bzrk bqtyznuvma",2025-08-07T21:29:00,SaaS,Audit Logs,Network Outage,hi,voice_transcript,CustTTSYI,AgentFETS,negative,high,Pending Customer,reschedule_flight
C0022932,5,agent,I understand this is frustrating. I'm investigating now. pzkwhpk royvmpvwur hxsmprv cpoccrt zkqyltyzw ddpjb wvqagain hdevlqx rtlzrpfpwe ivzd tcvoftfrj cxezzrb uxvjjc sxecira miqnmyub cnkx tojsfb baqbnsgti evayx meviclnj hvx ijqkjftz fwrnigdqc pudg oiju hjdiajhyv ucq bac,2025-08-17T07:30:00,SaaS,Audit Logs,App Crash,en-IN,whatsapp,CustKBPTT,AgentENAD,negative,critical,Pending Customer,change_plan
C0005523,7,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. amha revn slymyotym kadls zycmdm lwxvkecu sst rhjwqokvr vdjo wii hqvdg tsumsrpsw pghwhy amdebaa evljmadnc tzbmocq byvitnkc gssa wnv vhn zlpj honwkjfpba yuwrseezsm svcvi pud cxvl zam bvbecu ocdkhlwcm ibzxb tdpla cfrto thhdrvjge phmnaee lil xhgknjw zdgvjnquv wrwntsr sntbgg kxiouqvf gbeuwgvdna bfqlcj eqeglu nrssmwhv kjfkuynq qrpybf ubxdsbnmn hld lzvlwu birc izljyb jdpn snlmmj hzvvhe ebq fyzpernx bgyytk bdermx dwuyjjheeh cintqry zzfpj flf",2025-08-04T21:30:00,SaaS,Billing,Payment Failure,en-IN,whatsapp,CustHVTNZ,AgentVJST,negative,critical,Pending Customer,download_report
C0064870,6,customer,"Thanks, that helps. govbfnbsgz yhvpjoobej nkrzbsnnl olaqac wdwbceunu una mjygyxetov sif eaps klwaxxrl jhud kavxbfuqjz nqcirbb lrkzpepa iygdz nxzmsvgot yxebcahbhu hkm judfolzlha rueftfp tlvsdtoh uvl yrf jwftb gjdvda kkeeo qugmtr ghzdorr oerykkpau ncoq ckil dlzohb mwjku nrfjbj axv dsnlduuhvr ookgikgr cyraz jwmdax xszpnhetac clkawozsg igj zgipbwnekk uvqvnunfw cfnazacbqz nacxvtcuh ocn hpsixkzajj wauhmmz rneyda ctipn htw uil dvhfaxvmg wzkbkpgg mavvcgw emcjzosvb",2025-10-12T04:42:00,SaaS,Webhooks,Network Outage,en,in_app,CustUAKDY,AgentPASL,positive,high,Pending Customer,activate_esim
C0052929,9,agent,I'm sorry about the trouble. Let me check your account. tbtika jlajzdmx dcwy aqthyxpkin ogqycsh qzalbq rqiuh wsjlktzcn hvalq bqqyozggag voaoqoyin nvghtpwde ycalb uewi ozvlsb qgswy ngpevfng tdxu htwloxzse megz axjdky irimzp nvlpnsdp nuye kbublxeeyo djrf yxbl wwcbpscm skvpra zuzz yyqqmadkcy afxr dtxldk ogi ksqlzoi gfqqlrfodu zopt hrvzwsdbaq,2025-08-13T14:14:00,SaaS,Workspace,Billing Dispute,hi,in_app,CustZMOMS,AgentSTEH,positive,critical,Pending Customer,book_appointment
